date,r_phase_voltage,y_phase_voltage,b_phase_voltage,r_phase_current,y_phase_current,b_phase_current,r_phase_active_power,y_phase_active_power,b_phase_active_power,average_voltage,average_current,total_active_power,frequency,cumulative_energy_KWh,power_mega_kilo,total_power_factor
2019-03-24 00:00:47.0,237.35,237.61,241.77,1.552,2.393,1.92,0.3504,0.3503,0.4618,238.91,1.955,1.1626,50.1,64806.4,0,-0.99
2019-03-24 00:00:47.0,237.35,237.61,241.77,1.552,2.393,1.92,0.3504,0.3503,0.4618,238.91,1.955,1.1626,50.1,64806.4,0,-0.99
2019-03-24 00:00:47.0,237.35,237.61,241.77,1.552,2.393,1.92,0.3504,0.3503,0.4618,238.91,1.955,1.1626,50.1,64806.4,0,-0.99
2019-03-24 00:00:47.0,237.35,237.61,241.77,1.552,2.393,1.92,0.3504,0.3503,0.4618,238.91,1.955,1.1626,50.1,64806.4,0,-0.99
2019-03-24 00:00:47.0,237.35,237.61,241.77,1.552,2.393,1.92,0.3504,0.3503,0.4618,238.91,1.955,1.1626,50.1,64806.4,0,-0.99
2019-03-24 00:05:47.0,236.81,237.45,241.11,1.539,2.426,1.981,0.3504,0.349,0.4571,238.46,1.982,1.1565,49.96,64806.5,0,-0.99
2019-03-24 00:05:47.0,236.81,237.45,241.11,1.539,2.426,1.981,0.3504,0.349,0.4571,238.46,1.982,1.1565,49.96,64806.5,0,-0.99
2019-03-24 00:05:47.0,236.81,237.45,241.11,1.539,2.426,1.981,0.3504,0.349,0.4571,238.46,1.982,1.1565,49.96,64806.5,0,-0.99
2019-03-24 00:05:47.0,236.81,237.45,241.11,1.539,2.426,1.981,0.3504,0.349,0.4571,238.46,1.982,1.1565,49.96,64806.5,0,-0.99
2019-03-24 00:05:47.0,236.81,237.45,241.11,1.539,2.426,1.981,0.3504,0.349,0.4571,238.46,1.982,1.1565,49.96,64806.5,0,-0.99
2019-03-24 00:10:47.0,237.02,237.6,241.38,1.551,2.395,1.912,0.3492,0.35,0.4585,238.67,1.953,1.1579,50.01,64806.6,0,-0.99
2019-03-24 00:10:47.0,237.02,237.6,241.38,1.551,2.395,1.912,0.3492,0.35,0.4585,238.67,1.953,1.1579,50.01,64806.6,0,-0.99
2019-03-24 00:10:47.0,237.02,237.6,241.38,1.551,2.395,1.912,0.3492,0.35,0.4585,238.67,1.953,1.1579,50.01,64806.6,0,-0.99
2019-03-24 00:10:47.0,237.02,237.6,241.38,1.551,2.395,1.912,0.3492,0.35,0.4585,238.67,1.953,1.1579,50.01,64806.6,0,-0.99
2019-03-24 00:10:47.0,237.02,237.6,241.38,1.551,2.395,1.912,0.3492,0.35,0.4585,238.67,1.953,1.1579,50.01,64806.6,0,-0.99
2019-03-24 00:20:47.0,237.41,237.91,241.8,1.538,2.405,1.992,0.3504,0.3499,0.4596,239.04,1.978,1.16,50.03,64806.8,0,-0.99
2019-03-24 00:20:47.0,237.41,237.91,241.8,1.538,2.405,1.992,0.3504,0.3499,0.4596,239.04,1.978,1.16,50.03,64806.8,0,-0.99
2019-03-24 00:20:47.0,237.41,237.91,241.8,1.538,2.405,1.992,0.3504,0.3499,0.4596,239.04,1.978,1.16,50.03,64806.8,0,-0.99
2019-03-24 00:20:47.0,237.41,237.91,241.8,1.538,2.405,1.992,0.3504,0.3499,0.4596,239.04,1.978,1.16,50.03,64806.8,0,-0.99
2019-03-24 00:20:47.0,237.41,237.91,241.8,1.538,2.405,1.992,0.3504,0.3499,0.4596,239.04,1.978,1.16,50.03,64806.8,0,-0.99
2019-03-24 00:25:47.0,236.91,237.4,241.51,1.546,2.43,1.935,0.3497,0.3499,0.4567,238.61,1.97,1.1563,50.02,64806.9,0,-0.99
2019-03-24 00:25:47.0,236.91,237.4,241.51,1.546,2.43,1.935,0.3497,0.3499,0.4567,238.61,1.97,1.1563,50.02,64806.9,0,-0.99
2019-03-24 00:25:47.0,236.91,237.4,241.51,1.546,2.43,1.935,0.3497,0.3499,0.4567,238.61,1.97,1.1563,50.02,64806.9,0,-0.99
2019-03-24 00:25:47.0,236.91,237.4,241.51,1.546,2.43,1.935,0.3497,0.3499,0.4567,238.61,1.97,1.1563,50.02,64806.9,0,-0.99
2019-03-24 00:25:47.0,236.91,237.4,241.51,1.546,2.43,1.935,0.3497,0.3499,0.4567,238.61,1.97,1.1563,50.02,64806.9,0,-0.99
2019-03-24 00:30:47.0,237.08,237.42,241.49,1.555,2.428,1.905,0.352,0.3499,0.4477,238.66,1.963,1.1498,50.05,64807,0,-0.99
2019-03-24 00:30:47.0,237.08,237.42,241.49,1.555,2.428,1.905,0.352,0.3499,0.4477,238.66,1.963,1.1498,50.05,64807,0,-0.99
2019-03-24 00:30:47.0,237.08,237.42,241.49,1.555,2.428,1.905,0.352,0.3499,0.4477,238.66,1.963,1.1498,50.05,64807,0,-0.99
2019-03-24 00:30:47.0,237.08,237.42,241.49,1.555,2.428,1.905,0.352,0.3499,0.4477,238.66,1.963,1.1498,50.05,64807,0,-0.99
2019-03-24 00:30:47.0,237.08,237.42,241.49,1.555,2.428,1.905,0.352,0.3499,0.4477,238.66,1.963,1.1498,50.05,64807,0,-0.99
2019-03-24 00:35:47.0,237.07,237.46,241.44,1.551,2.421,1.908,0.3487,0.3509,0.4579,238.66,1.96,1.1575,50.02,64807.1,0,-0.99
2019-03-24 00:35:47.0,237.07,237.46,241.44,1.551,2.421,1.908,0.3487,0.3509,0.4579,238.66,1.96,1.1575,50.02,64807.1,0,-0.99
2019-03-24 00:35:47.0,237.07,237.46,241.44,1.551,2.421,1.908,0.3487,0.3509,0.4579,238.66,1.96,1.1575,50.02,64807.1,0,-0.99
2019-03-24 00:35:47.0,237.07,237.46,241.44,1.551,2.421,1.908,0.3487,0.3509,0.4579,238.66,1.96,1.1575,50.02,64807.1,0,-0.99
2019-03-24 00:35:47.0,237.07,237.46,241.44,1.551,2.421,1.908,0.3487,0.3509,0.4579,238.66,1.96,1.1575,50.02,64807.1,0,-0.99
2019-03-24 00:40:47.0,237.57,237.77,241.94,1.534,2.416,1.931,0.3496,0.3507,0.4591,239.1,1.96,1.1596,50.04,64807.2,0,-0.99
2019-03-24 00:40:47.0,237.57,237.77,241.94,1.534,2.416,1.931,0.3496,0.3507,0.4591,239.1,1.96,1.1596,50.04,64807.2,0,-0.99
2019-03-24 00:40:47.0,237.57,237.77,241.94,1.534,2.416,1.931,0.3496,0.3507,0.4591,239.1,1.96,1.1596,50.04,64807.2,0,-0.99
2019-03-24 00:40:47.0,237.57,237.77,241.94,1.534,2.416,1.931,0.3496,0.3507,0.4591,239.1,1.96,1.1596,50.04,64807.2,0,-0.99
2019-03-24 00:40:47.0,237.57,237.77,241.94,1.534,2.416,1.931,0.3496,0.3507,0.4591,239.1,1.96,1.1596,50.04,64807.2,0,-0.99
2019-03-24 00:46:03.0,238.09,238.39,241.98,1.555,2.423,1.927,0.3523,0.3522,0.461,239.49,1.968,1.1656,50.05,64807.3,0,-0.99
2019-03-24 00:46:03.0,238.09,238.39,241.98,1.555,2.423,1.927,0.3523,0.3522,0.461,239.49,1.968,1.1656,50.05,64807.3,0,-0.99
2019-03-24 00:46:03.0,238.09,238.39,241.98,1.555,2.423,1.927,0.3523,0.3522,0.461,239.49,1.968,1.1656,50.05,64807.3,0,-0.99
2019-03-24 00:46:03.0,238.09,238.39,241.98,1.555,2.423,1.927,0.3523,0.3522,0.461,239.49,1.968,1.1656,50.05,64807.3,0,-0.99
2019-03-24 00:46:03.0,238.09,238.39,241.98,1.555,2.423,1.927,0.3523,0.3522,0.461,239.49,1.968,1.1656,50.05,64807.3,0,-0.99
2019-03-24 00:51:19.0,237.91,238.26,242.39,1.544,2.421,1.942,0.3523,0.3525,0.4607,239.52,1.969,1.1656,50.01,64807.4,0,-0.99
2019-03-24 00:51:19.0,237.91,238.26,242.39,1.544,2.421,1.942,0.3523,0.3525,0.4607,239.52,1.969,1.1656,50.01,64807.4,0,-0.99
2019-03-24 00:51:19.0,237.91,238.26,242.39,1.544,2.421,1.942,0.3523,0.3525,0.4607,239.52,1.969,1.1656,50.01,64807.4,0,-0.99
2019-03-24 00:51:19.0,237.91,238.26,242.39,1.544,2.421,1.942,0.3523,0.3525,0.4607,239.52,1.969,1.1656,50.01,64807.4,0,-0.99
2019-03-24 00:51:19.0,237.91,238.26,242.39,1.544,2.421,1.942,0.3523,0.3525,0.4607,239.52,1.969,1.1656,50.01,64807.4,0,-0.99
2019-03-24 00:56:21.0,237.86,237.89,242.4,1.549,2.427,1.932,0.3515,0.3515,0.4625,239.38,1.969,1.1655,50,64807.5,0,-0.99
2019-03-24 00:56:21.0,237.86,237.89,242.4,1.549,2.427,1.932,0.3515,0.3515,0.4625,239.38,1.969,1.1655,50,64807.5,0,-0.99
2019-03-24 00:56:21.0,237.86,237.89,242.4,1.549,2.427,1.932,0.3515,0.3515,0.4625,239.38,1.969,1.1655,50,64807.5,0,-0.99
2019-03-24 00:56:21.0,237.86,237.89,242.4,1.549,2.427,1.932,0.3515,0.3515,0.4625,239.38,1.969,1.1655,50,64807.5,0,-0.99
2019-03-24 00:56:21.0,237.86,237.89,242.4,1.549,2.427,1.932,0.3515,0.3515,0.4625,239.38,1.969,1.1655,50,64807.5,0,-0.99
2019-03-24 01:01:20.0,238.47,238.94,242.67,1.552,2.416,1.945,0.3523,0.3531,0.461,240.03,1.971,1.1664,50.05,64807.5,0,-0.99
2019-03-24 01:01:20.0,238.47,238.94,242.67,1.552,2.416,1.945,0.3523,0.3531,0.461,240.03,1.971,1.1664,50.05,64807.5,0,-0.99
2019-03-24 01:01:20.0,238.47,238.94,242.67,1.552,2.416,1.945,0.3523,0.3531,0.461,240.03,1.971,1.1664,50.05,64807.5,0,-0.99
2019-03-24 01:01:20.0,238.47,238.94,242.67,1.552,2.416,1.945,0.3523,0.3531,0.461,240.03,1.971,1.1664,50.05,64807.5,0,-0.99
2019-03-24 01:01:20.0,238.47,238.94,242.67,1.552,2.416,1.945,0.3523,0.3531,0.461,240.03,1.971,1.1664,50.05,64807.5,0,-0.99
2019-03-24 01:06:20.0,237.88,238.14,241.84,1.559,2.425,1.921,0.3518,0.3514,0.4598,239.29,1.968,1.1632,49.99,64807.6,0,-0.99
2019-03-24 01:06:20.0,237.88,238.14,241.84,1.559,2.425,1.921,0.3518,0.3514,0.4598,239.29,1.968,1.1632,49.99,64807.6,0,-0.99
2019-03-24 01:06:20.0,237.88,238.14,241.84,1.559,2.425,1.921,0.3518,0.3514,0.4598,239.29,1.968,1.1632,49.99,64807.6,0,-0.99
2019-03-24 01:06:20.0,237.88,238.14,241.84,1.559,2.425,1.921,0.3518,0.3514,0.4598,239.29,1.968,1.1632,49.99,64807.6,0,-0.99
2019-03-24 01:06:20.0,237.88,238.14,241.84,1.559,2.425,1.921,0.3518,0.3514,0.4598,239.29,1.968,1.1632,49.99,64807.6,0,-0.99
2019-03-24 01:11:20.0,237.26,237.79,241.58,1.534,2.456,1.958,0.3498,0.3493,0.4581,238.88,1.983,1.1573,50,64807.7,0,-0.99
2019-03-24 01:11:20.0,237.26,237.79,241.58,1.534,2.456,1.958,0.3498,0.3493,0.4581,238.88,1.983,1.1573,50,64807.7,0,-0.99
2019-03-24 01:11:20.0,237.26,237.79,241.58,1.534,2.456,1.958,0.3498,0.3493,0.4581,238.88,1.983,1.1573,50,64807.7,0,-0.99
2019-03-24 01:11:20.0,237.26,237.79,241.58,1.534,2.456,1.958,0.3498,0.3493,0.4581,238.88,1.983,1.1573,50,64807.7,0,-0.99
2019-03-24 01:11:20.0,237.26,237.79,241.58,1.534,2.456,1.958,0.3498,0.3493,0.4581,238.88,1.983,1.1573,50,64807.7,0,-0.99
2019-03-24 01:16:35.0,237.32,237.76,241.48,1.542,2.415,1.93,0.3505,0.351,0.4587,238.85,1.962,1.1602,50.03,64807.8,0,-0.99
2019-03-24 01:16:35.0,237.32,237.76,241.48,1.542,2.415,1.93,0.3505,0.351,0.4587,238.85,1.962,1.1602,50.03,64807.8,0,-0.99
2019-03-24 01:16:35.0,237.32,237.76,241.48,1.542,2.415,1.93,0.3505,0.351,0.4587,238.85,1.962,1.1602,50.03,64807.8,0,-0.99
2019-03-24 01:16:35.0,237.32,237.76,241.48,1.542,2.415,1.93,0.3505,0.351,0.4587,238.85,1.962,1.1602,50.03,64807.8,0,-0.99
2019-03-24 01:16:35.0,237.32,237.76,241.48,1.542,2.415,1.93,0.3505,0.351,0.4587,238.85,1.962,1.1602,50.03,64807.8,0,-0.99
2019-03-24 01:21:36.0,237.8,237.91,242.04,1.541,2.429,1.98,0.3519,0.35,0.4616,239.25,1.983,1.1636,50.05,64807.9,0,-0.99
2019-03-24 01:21:36.0,237.8,237.91,242.04,1.541,2.429,1.98,0.3519,0.35,0.4616,239.25,1.983,1.1636,50.05,64807.9,0,-0.99
2019-03-24 01:21:36.0,237.8,237.91,242.04,1.541,2.429,1.98,0.3519,0.35,0.4616,239.25,1.983,1.1636,50.05,64807.9,0,-0.99
2019-03-24 01:21:36.0,237.8,237.91,242.04,1.541,2.429,1.98,0.3519,0.35,0.4616,239.25,1.983,1.1636,50.05,64807.9,0,-0.99
2019-03-24 01:21:36.0,237.8,237.91,242.04,1.541,2.429,1.98,0.3519,0.35,0.4616,239.25,1.983,1.1636,50.05,64807.9,0,-0.99
2019-03-24 01:26:37.0,237.95,238.22,241.84,1.547,2.418,1.934,0.3519,0.3499,0.4611,239.34,1.966,1.1631,50.03,64808,0,-0.99
2019-03-24 01:26:37.0,237.95,238.22,241.84,1.547,2.418,1.934,0.3519,0.3499,0.4611,239.34,1.966,1.1631,50.03,64808,0,-0.99
2019-03-24 01:26:37.0,237.95,238.22,241.84,1.547,2.418,1.934,0.3519,0.3499,0.4611,239.34,1.966,1.1631,50.03,64808,0,-0.99
2019-03-24 01:26:37.0,237.95,238.22,241.84,1.547,2.418,1.934,0.3519,0.3499,0.4611,239.34,1.966,1.1631,50.03,64808,0,-0.99
2019-03-24 01:26:37.0,237.95,238.22,241.84,1.547,2.418,1.934,0.3519,0.3499,0.4611,239.34,1.966,1.1631,50.03,64808,0,-0.99
2019-03-24 01:31:37.0,238.95,239.17,242.79,1.549,2.421,1.919,0.3494,0.3546,0.47,240.3,1.963,1.1741,50.11,64808.1,0,-0.99
2019-03-24 01:31:37.0,238.95,239.17,242.79,1.549,2.421,1.919,0.3494,0.3546,0.47,240.3,1.963,1.1741,50.11,64808.1,0,-0.99
2019-03-24 01:31:37.0,238.95,239.17,242.79,1.549,2.421,1.919,0.3494,0.3546,0.47,240.3,1.963,1.1741,50.11,64808.1,0,-0.99
2019-03-24 01:31:37.0,238.95,239.17,242.79,1.549,2.421,1.919,0.3494,0.3546,0.47,240.3,1.963,1.1741,50.11,64808.1,0,-0.99
2019-03-24 01:31:37.0,238.95,239.17,242.79,1.549,2.421,1.919,0.3494,0.3546,0.47,240.3,1.963,1.1741,50.11,64808.1,0,-0.99
2019-03-24 01:36:37.0,238.38,238.71,242.38,1.544,2.442,1.923,0.3513,0.3507,0.4624,239.82,1.97,1.1646,50.08,64808.2,0,-0.99
2019-03-24 01:36:37.0,238.38,238.71,242.38,1.544,2.442,1.923,0.3513,0.3507,0.4624,239.82,1.97,1.1646,50.08,64808.2,0,-0.99
2019-03-24 01:36:37.0,238.38,238.71,242.38,1.544,2.442,1.923,0.3513,0.3507,0.4624,239.82,1.97,1.1646,50.08,64808.2,0,-0.99
2019-03-24 01:36:37.0,238.38,238.71,242.38,1.544,2.442,1.923,0.3513,0.3507,0.4624,239.82,1.97,1.1646,50.08,64808.2,0,-0.99
2019-03-24 01:36:37.0,238.38,238.71,242.38,1.544,2.442,1.923,0.3513,0.3507,0.4624,239.82,1.97,1.1646,50.08,64808.2,0,-0.99
2019-03-24 01:41:37.0,238.43,238.6,242.44,1.56,2.429,1.916,0.3526,0.3514,0.4633,239.82,1.968,1.1674,50.04,64808.3,0,-0.99
2019-03-24 01:41:37.0,238.43,238.6,242.44,1.56,2.429,1.916,0.3526,0.3514,0.4633,239.82,1.968,1.1674,50.04,64808.3,0,-0.99
2019-03-24 01:41:37.0,238.43,238.6,242.44,1.56,2.429,1.916,0.3526,0.3514,0.4633,239.82,1.968,1.1674,50.04,64808.3,0,-0.99
2019-03-24 01:41:37.0,238.43,238.6,242.44,1.56,2.429,1.916,0.3526,0.3514,0.4633,239.82,1.968,1.1674,50.04,64808.3,0,-0.99
2019-03-24 01:41:37.0,238.43,238.6,242.44,1.56,2.429,1.916,0.3526,0.3514,0.4633,239.82,1.968,1.1674,50.04,64808.3,0,-0.99
2019-03-24 01:46:37.0,238.65,239.02,242.48,1.548,2.445,1.958,0.3513,0.3511,0.4627,240.05,1.983,1.1652,50.05,64808.4,0,-0.99
2019-03-24 01:46:37.0,238.65,239.02,242.48,1.548,2.445,1.958,0.3513,0.3511,0.4627,240.05,1.983,1.1652,50.05,64808.4,0,-0.99
2019-03-24 01:46:37.0,238.65,239.02,242.48,1.548,2.445,1.958,0.3513,0.3511,0.4627,240.05,1.983,1.1652,50.05,64808.4,0,-0.99
2019-03-24 01:46:37.0,238.65,239.02,242.48,1.548,2.445,1.958,0.3513,0.3511,0.4627,240.05,1.983,1.1652,50.05,64808.4,0,-0.99
2019-03-24 01:46:37.0,238.65,239.02,242.48,1.548,2.445,1.958,0.3513,0.3511,0.4627,240.05,1.983,1.1652,50.05,64808.4,0,-0.99
2019-03-24 01:51:37.0,238.61,239.01,242.62,1.555,2.437,1.915,0.3521,0.3518,0.4628,240.08,1.969,1.1668,50.04,64808.5,0,-0.99
2019-03-24 01:51:37.0,238.61,239.01,242.62,1.555,2.437,1.915,0.3521,0.3518,0.4628,240.08,1.969,1.1668,50.04,64808.5,0,-0.99
2019-03-24 01:51:37.0,238.61,239.01,242.62,1.555,2.437,1.915,0.3521,0.3518,0.4628,240.08,1.969,1.1668,50.04,64808.5,0,-0.99
2019-03-24 01:51:37.0,238.61,239.01,242.62,1.555,2.437,1.915,0.3521,0.3518,0.4628,240.08,1.969,1.1668,50.04,64808.5,0,-0.99
2019-03-24 01:51:37.0,238.61,239.01,242.62,1.555,2.437,1.915,0.3521,0.3518,0.4628,240.08,1.969,1.1668,50.04,64808.5,0,-0.99
2019-03-24 01:56:37.0,239.2,239.68,243.07,1.55,2.436,1.951,0.353,0.3536,0.4639,240.65,1.979,1.1705,50.09,64808.6,0,-0.99
2019-03-24 01:56:37.0,239.2,239.68,243.07,1.55,2.436,1.951,0.353,0.3536,0.4639,240.65,1.979,1.1705,50.09,64808.6,0,-0.99
2019-03-24 01:56:37.0,239.2,239.68,243.07,1.55,2.436,1.951,0.353,0.3536,0.4639,240.65,1.979,1.1705,50.09,64808.6,0,-0.99
2019-03-24 01:56:37.0,239.2,239.68,243.07,1.55,2.436,1.951,0.353,0.3536,0.4639,240.65,1.979,1.1705,50.09,64808.6,0,-0.99
2019-03-24 01:56:37.0,239.2,239.68,243.07,1.55,2.436,1.951,0.353,0.3536,0.4639,240.65,1.979,1.1705,50.09,64808.6,0,-0.99
2019-03-24 02:01:37.0,239.43,239.95,243.31,1.563,2.427,1.969,0.3545,0.3522,0.4637,240.9,1.986,1.1705,50.07,64808.7,0,-0.99
2019-03-24 02:01:37.0,239.43,239.95,243.31,1.563,2.427,1.969,0.3545,0.3522,0.4637,240.9,1.986,1.1705,50.07,64808.7,0,-0.99
2019-03-24 02:01:37.0,239.43,239.95,243.31,1.563,2.427,1.969,0.3545,0.3522,0.4637,240.9,1.986,1.1705,50.07,64808.7,0,-0.99
2019-03-24 02:01:37.0,239.43,239.95,243.31,1.563,2.427,1.969,0.3545,0.3522,0.4637,240.9,1.986,1.1705,50.07,64808.7,0,-0.99
2019-03-24 02:01:37.0,239.43,239.95,243.31,1.563,2.427,1.969,0.3545,0.3522,0.4637,240.9,1.986,1.1705,50.07,64808.7,0,-0.99
2019-03-24 02:06:37.0,238.78,239.13,242.71,1.54,2.396,1.972,0.3531,0.3506,0.4637,240.21,1.969,1.1676,49.99,64808.8,0,-0.99
2019-03-24 02:06:37.0,238.78,239.13,242.71,1.54,2.396,1.972,0.3531,0.3506,0.4637,240.21,1.969,1.1676,49.99,64808.8,0,-0.99
2019-03-24 02:06:37.0,238.78,239.13,242.71,1.54,2.396,1.972,0.3531,0.3506,0.4637,240.21,1.969,1.1676,49.99,64808.8,0,-0.99
2019-03-24 02:06:37.0,238.78,239.13,242.71,1.54,2.396,1.972,0.3531,0.3506,0.4637,240.21,1.969,1.1676,49.99,64808.8,0,-0.99
2019-03-24 02:06:37.0,238.78,239.13,242.71,1.54,2.396,1.972,0.3531,0.3506,0.4637,240.21,1.969,1.1676,49.99,64808.8,0,-0.99
2019-03-24 02:11:38.0,239.38,240.2,243.08,1.544,2.426,1.948,0.3551,0.3518,0.4603,240.89,1.973,1.1673,50.02,64808.9,0,-0.99
2019-03-24 02:11:38.0,239.38,240.2,243.08,1.544,2.426,1.948,0.3551,0.3518,0.4603,240.89,1.973,1.1673,50.02,64808.9,0,-0.99
2019-03-24 02:11:38.0,239.38,240.2,243.08,1.544,2.426,1.948,0.3551,0.3518,0.4603,240.89,1.973,1.1673,50.02,64808.9,0,-0.99
2019-03-24 02:11:38.0,239.38,240.2,243.08,1.544,2.426,1.948,0.3551,0.3518,0.4603,240.89,1.973,1.1673,50.02,64808.9,0,-0.99
2019-03-24 02:11:38.0,239.38,240.2,243.08,1.544,2.426,1.948,0.3551,0.3518,0.4603,240.89,1.973,1.1673,50.02,64808.9,0,-0.99
2019-03-24 02:16:38.0,239.09,239.94,242.9,1.543,2.406,1.941,0.3529,0.3545,0.4619,240.64,1.963,1.1695,50.05,64809,0,-0.99
2019-03-24 02:16:38.0,239.09,239.94,242.9,1.543,2.406,1.941,0.3529,0.3545,0.4619,240.64,1.963,1.1695,50.05,64809,0,-0.99
2019-03-24 02:16:38.0,239.09,239.94,242.9,1.543,2.406,1.941,0.3529,0.3545,0.4619,240.64,1.963,1.1695,50.05,64809,0,-0.99
2019-03-24 02:16:38.0,239.09,239.94,242.9,1.543,2.406,1.941,0.3529,0.3545,0.4619,240.64,1.963,1.1695,50.05,64809,0,-0.99
2019-03-24 02:16:38.0,239.09,239.94,242.9,1.543,2.406,1.941,0.3529,0.3545,0.4619,240.64,1.963,1.1695,50.05,64809,0,-0.99
2019-03-24 02:21:38.0,239.23,239.95,242.92,1.538,2.407,1.976,0.3533,0.3515,0.4618,240.7,1.974,1.1667,50.01,64809.1,0,-0.99
2019-03-24 02:21:38.0,239.23,239.95,242.92,1.538,2.407,1.976,0.3533,0.3515,0.4618,240.7,1.974,1.1667,50.01,64809.1,0,-0.99
2019-03-24 02:21:38.0,239.23,239.95,242.92,1.538,2.407,1.976,0.3533,0.3515,0.4618,240.7,1.974,1.1667,50.01,64809.1,0,-0.99
2019-03-24 02:21:38.0,239.23,239.95,242.92,1.538,2.407,1.976,0.3533,0.3515,0.4618,240.7,1.974,1.1667,50.01,64809.1,0,-0.99
2019-03-24 02:21:38.0,239.23,239.95,242.92,1.538,2.407,1.976,0.3533,0.3515,0.4618,240.7,1.974,1.1667,50.01,64809.1,0,-0.99
2019-03-24 02:26:38.0,239.1,239.71,243.03,1.548,2.424,1.948,0.3549,0.3512,0.4642,240.61,1.973,1.1704,50.03,64809.2,0,-0.99
2019-03-24 02:26:38.0,239.1,239.71,243.03,1.548,2.424,1.948,0.3549,0.3512,0.4642,240.61,1.973,1.1704,50.03,64809.2,0,-0.99
2019-03-24 02:26:38.0,239.1,239.71,243.03,1.548,2.424,1.948,0.3549,0.3512,0.4642,240.61,1.973,1.1704,50.03,64809.2,0,-0.99
2019-03-24 02:26:38.0,239.1,239.71,243.03,1.548,2.424,1.948,0.3549,0.3512,0.4642,240.61,1.973,1.1704,50.03,64809.2,0,-0.99
2019-03-24 02:26:38.0,239.1,239.71,243.03,1.548,2.424,1.948,0.3549,0.3512,0.4642,240.61,1.973,1.1704,50.03,64809.2,0,-0.99
2019-03-24 02:31:38.0,239.84,240.26,243.73,1.557,2.424,1.928,0.3541,0.3518,0.4652,241.28,1.97,1.1713,50.1,64809.3,0,-0.99
2019-03-24 02:31:38.0,239.84,240.26,243.73,1.557,2.424,1.928,0.3541,0.3518,0.4652,241.28,1.97,1.1713,50.1,64809.3,0,-0.99
2019-03-24 02:31:38.0,239.84,240.26,243.73,1.557,2.424,1.928,0.3541,0.3518,0.4652,241.28,1.97,1.1713,50.1,64809.3,0,-0.99
2019-03-24 02:31:38.0,239.84,240.26,243.73,1.557,2.424,1.928,0.3541,0.3518,0.4652,241.28,1.97,1.1713,50.1,64809.3,0,-0.99
2019-03-24 02:31:38.0,239.84,240.26,243.73,1.557,2.424,1.928,0.3541,0.3518,0.4652,241.28,1.97,1.1713,50.1,64809.3,0,-0.99
2019-03-24 02:36:56.0,239.8,240.41,243.54,1.544,2.42,1.959,0.3534,0.3504,0.4691,241.25,1.975,1.173,50.08,64809.4,0,-0.99
2019-03-24 02:36:56.0,239.8,240.41,243.54,1.544,2.42,1.959,0.3534,0.3504,0.4691,241.25,1.975,1.173,50.08,64809.4,0,-0.99
2019-03-24 02:36:56.0,239.8,240.41,243.54,1.544,2.42,1.959,0.3534,0.3504,0.4691,241.25,1.975,1.173,50.08,64809.4,0,-0.99
2019-03-24 02:36:56.0,239.8,240.41,243.54,1.544,2.42,1.959,0.3534,0.3504,0.4691,241.25,1.975,1.173,50.08,64809.4,0,-0.99
2019-03-24 02:36:56.0,239.8,240.41,243.54,1.544,2.42,1.959,0.3534,0.3504,0.4691,241.25,1.975,1.173,50.08,64809.4,0,-0.99
2019-03-24 02:41:56.0,239.7,240.03,243.37,1.555,2.423,1.931,0.3541,0.3519,0.4653,241.03,1.97,1.1713,50.06,64809.5,0,-0.99
2019-03-24 02:41:56.0,239.7,240.03,243.37,1.555,2.423,1.931,0.3541,0.3519,0.4653,241.03,1.97,1.1713,50.06,64809.5,0,-0.99
2019-03-24 02:41:56.0,239.7,240.03,243.37,1.555,2.423,1.931,0.3541,0.3519,0.4653,241.03,1.97,1.1713,50.06,64809.5,0,-0.99
2019-03-24 02:41:56.0,239.7,240.03,243.37,1.555,2.423,1.931,0.3541,0.3519,0.4653,241.03,1.97,1.1713,50.06,64809.5,0,-0.99
2019-03-24 02:41:56.0,239.7,240.03,243.37,1.555,2.423,1.931,0.3541,0.3519,0.4653,241.03,1.97,1.1713,50.06,64809.5,0,-0.99
2019-03-24 02:46:56.0,240.48,241.01,244,1.55,2.412,1.952,0.3562,0.3519,0.4671,241.83,1.971,1.1753,50.09,64809.6,0,-0.99
2019-03-24 02:46:56.0,240.48,241.01,244,1.55,2.412,1.952,0.3562,0.3519,0.4671,241.83,1.971,1.1753,50.09,64809.6,0,-0.99
2019-03-24 02:46:56.0,240.48,241.01,244,1.55,2.412,1.952,0.3562,0.3519,0.4671,241.83,1.971,1.1753,50.09,64809.6,0,-0.99
2019-03-24 02:46:56.0,240.48,241.01,244,1.55,2.412,1.952,0.3562,0.3519,0.4671,241.83,1.971,1.1753,50.09,64809.6,0,-0.99
2019-03-24 02:46:56.0,240.48,241.01,244,1.55,2.412,1.952,0.3562,0.3519,0.4671,241.83,1.971,1.1753,50.09,64809.6,0,-0.99
2019-03-24 02:51:56.0,240.26,240.77,243.95,1.537,2.442,1.959,0.3545,0.3526,0.4677,241.66,1.98,1.175,50.13,64809.7,0,-0.99
2019-03-24 02:51:56.0,240.26,240.77,243.95,1.537,2.442,1.959,0.3545,0.3526,0.4677,241.66,1.98,1.175,50.13,64809.7,0,-0.99
2019-03-24 02:51:56.0,240.26,240.77,243.95,1.537,2.442,1.959,0.3545,0.3526,0.4677,241.66,1.98,1.175,50.13,64809.7,0,-0.99
